t,x,u,y,v
7.859533321564614e+01,-7.254399785427428e-01,3.071570621477001e-01,3.437997996577073e-01,-4.504776527498788e-01
7.859906148186401e+01,-7.242962230059362e-01,3.064026542886947e-01,3.421136543705720e-01,-4.540429976894994e-01
7.860278536996823e+01,-7.231566094859634e-01,3.056538812799592e-01,3.404162103804677e-01,-4.576093066066373e-01
7.860649113420541e+01,-7.220253013257165e-01,3.049136765680777e-01,3.387138345116191e-01,-4.611633556244663e-01
7.861018566675652e+01,-7.209001432088221e-01,3.041808179918831e-01,3.370034983320979e-01,-4.647116800618392e-01
7.861386900166333e+01,-7.197810808942134e-01,3.034554657632454e-01,3.352852868713425e-01,-4.682542514030320e-01
7.861754801121945e+01,-7.186659896857330e-01,3.027364478049555e-01,3.335560584613321e-01,-4.717976312386505e-01
7.862121587017944e+01,-7.175569010900847e-01,3.020252790065169e-01,3.318190851465562e-01,-4.753351969885844e-01
7.862487261233929e+01,-7.164537599728474e-01,3.013221174523136e-01,3.300744510765977e-01,-4.788669176566153e-01
7.862852506037639e+01,-7.153544700438800e-01,3.006258316807457e-01,3.283189650329592e-01,-4.823993318043280e-01
7.863216643832185e+01,-7.142610322150048e-01,2.999378935781437e-01,3.265559475302941e-01,-4.859258343538563e-01
7.863579677972764e+01,-7.131733905226362e-01,2.992584589809124e-01,3.247854818704011e-01,-4.894463916776892e-01
7.863941611804410e+01,-7.120914888193545e-01,2.985876826151061e-01,3.230076509772907e-01,-4.929609693165102e-01
7.864303120616124e+01,-7.110132688626984e-01,2.979244918175692e-01,3.212192013317846e-01,-4.964760699520625e-01
7.864662869993222e+01,-7.099426640537340e-01,2.972714936329805e-01,3.194268328753567e-01,-4.999786500786585e-01
7.865022196915601e+01,-7.088756486823385e-01,2.966264194623564e-01,3.176239827098246e-01,-5.034816573328936e-01
7.865380434765137e+01,-7.078141615940026e-01,2.959906430232162e-01,3.158140586108562e-01,-5.069785352728078e-01
7.865737586842670e+01,-7.067581456044401e-01,2.953643142821172e-01,3.139971419804819e-01,-5.104692448417969e-01
7.866093656439030e+01,-7.057075433948132e-01,2.947475820104792e-01,3.121733138663942e-01,-5.139537460779017e-01
7.866449976424354e+01,-7.046583866734754e-01,2.941383354040155e-01,3.103357751589030e-01,-5.174450336794736e-01
7.866805216450470e+01,-7.036145564609706e-01,2.935390472795266e-01,3.084914145090909e-01,-5.209300225289319e-01
7.867159379790591e+01,-7.025759945771807e-01,2.929498646963228e-01,3.066403125339878e-01,-5.244086693045319e-01
7.867512469708012e+01,-7.015426427363860e-01,2.923709334525399e-01,3.047825495114253e-01,-5.278809297237848e-01
7.867863199971842e+01,-7.005182053151325e-01,2.918044646513868e-01,3.029250569351171e-01,-5.313340554425804e-01
7.868212867218176e+01,-6.994988353348890e-01,2.912484633779975e-01,3.010611310161078e-01,-5.347807125317993e-01
7.868562780351327e+01,-6.984806791081611e-01,2.907010439654796e-01,2.991838229065034e-01,-5.382337465114628e-01
7.868911632943598e+01,-6.974674996410899e-01,2.901644460702056e-01,2.973001701185014e-01,-5.416802074580740e-01
7.869259428209349e+01,-6.964592382395965e-01,2.896388089843671e-01,2.954102513030880e-01,-5.451200461596685e-01
7.869606169353200e+01,-6.954558361538414e-01,2.891242706443735e-01,2.935141447956083e-01,-5.485532123959721e-01
7.869951859570055e+01,-6.944572345863815e-01,2.886209676145266e-01,2.916119286196200e-01,-5.519796549318103e-01
7.870296502045137e+01,-6.934633747002807e-01,2.881290350705443e-01,2.897036804907212e-01,-5.553993215109063e-01
7.870640099954015e+01,-6.924741976271731e-01,2.876486067829364e-01,2.877894778203506e-01,-5.588121588500723e-01
7.870983939481737e+01,-6.914859599145200e-01,2.871780786715599e-01,2.858621842718755e-01,-5.622308757976616e-01
7.871325481175008e+01,-6.905059104654223e-01,2.867210627557717e-01,2.839361274259505e-01,-5.656301365525574e-01
7.871667263041188e+01,-6.895267163906130e-01,2.862742989711268e-01,2.819970883324899e-01,-5.690351130919293e-01
7.872008009011294e+01,-6.885519918637577e-01,2.858396484554676e-01,2.800523359110804e-01,-5.724330218267473e-01
7.872347722224991e+01,-6.875816774179627e-01,2.854172395594219e-01,2.781019467174040e-01,-5.758238034504997e-01
7.872686405812429e+01,-6.866157135989986e-01,2.850071991128424e-01,2.761459970251684e-01,-5.792073975822738e-01
7.873024062894270e+01,-6.856540409731747e-01,2.846096524067864e-01,2.741845628297395e-01,-5.825837427636431e-01
7.873361957417352e+01,-6.846930165375281e-01,2.842233031616931e-01,2.722103318707440e-01,-5.859654003116026e-01
7.873697593835669e+01,-6.837396874581562e-01,2.838511322812009e-01,2.702379774908550e-01,-5.893273001110485e-01
7.874033466274292e+01,-6.827869187059445e-01,2.834905005847704e-01,2.682529358204160e-01,-5.926943284089931e-01
7.874368320727542e+01,-6.818382234145156e-01,2.831429446370894e-01,2.662626484802945e-01,-5.960538320484583e-01
7.874702160280800e+01,-6.808935417927069e-01,2.828085835504097e-01,2.642671907363953e-01,-5.994057432217466e-01
7.875034988010094e+01,-6.799528141136076e-01,2.824875347720551e-01,2.622666375976180e-01,-6.027499930120996e-01
7.875366806982129e+01,-6.790159807222581e-01,2.821799140651517e-01,2.602610638192565e-01,-6.060865113936399e-01
7.875697620254317e+01,-6.780829820433061e-01,2.818858354892707e-01,2.582505439063507e-01,-6.094152272317988e-01
7.876028666155165e+01,-6.771502799786145e-01,2.816043853178810e-01,2.562275830318280e-01,-6.127485102900607e-01
7.876357499719691e+01,-6.762247121876357e-01,2.813377573082865e-01,2.542072134928587e-01,-6.160616383273740e-01
7.876686564520742e+01,-6.752993496679863e-01,2.810840839230139e-01,2.521745136914041e-01,-6.193791257023011e-01
7.877014631969476e+01,-6.743776009554682e-01,2.808444969410475e-01,2.501371044362913e-01,-6.226884906693093e-01
7.877341705088739e+01,-6.734594063965355e-01,2.806191032983261e-01,2.480950596406605e-01,-6.259896555073978e-01
7.877669008206577e+01,-6.725412818019078e-01,2.804072432926784e-01,2.460407673938300e-01,-6.292948777496745e-01
7.877995319311530e+01,-6.716266076148172e-01,2.802098914231390e-01,2.439819297812180e-01,-6.325917154829498e-01
7.878319449722183e+01,-6.707186610417258e-01,2.800277942583114e-01,2.419261982720416e-01,-6.358680382443993e-01
7.878642597736011e+01,-6.698140312183608e-01,2.798603029496209e-01,2.398661237863190e-01,-6.391358375647992e-01
7.878965972988270e+01,-6.689092840578471e-01,2.797069697262309e-01,2.377940275449985e-01,-6.424072394997639e-01
7.879288368132491e+01,-6.680077494112132e-01,2.795685456252924e-01,2.357176787406284e-01,-6.456699217953439e-01
7.879609786139252e+01,-6.671093680421324e-01,2.794451258540698e-01,2.336371503511345e-01,-6.489237978003333e-01
7.879930229970131e+01,-6.662140808876682e-01,2.793368036145603e-01,2.315525151452070e-01,-6.521687797596792e-01
7.880249702577726e+01,-6.653218290655959e-01,2.792436700825279e-01,2.294638456849774e-01,-6.554047788222139e-01
7.880569399839197e+01,-6.644292236206992e-01,2.791655512115679e-01,2.273633572182130e-01,-6.586437924899248e-01
7.880888128140140e+01,-6.635395478989772e-01,2.791029124230384e-01,2.252589260272100e-01,-6.618736098576838e-01
7.881205890417345e+01,-6.626527430131268e-01,2.790558401690182e-01,2.231506246774798e-01,-6.650941375835718e-01
7.881522689598705e+01,-6.617687502848907e-01,2.790244187677313e-01,2.210385255392850e-01,-6.683052812429154e-01
7.881838528603235e+01,-6.608875112522905e-01,2.790087303822229e-01,2.189227007900263e-01,-6.715069453389849e-01
7.882154589706485e+01,-6.600056771427999e-01,2.790088853346808e-01,2.167952651792568e-01,-6.747109891164986e-01
7.882469692869924e+01,-6.591264900767484e-01,2.790250510835177e-01,2.146641967689907e-01,-6.779053224558549e-01
7.882783840996943e+01,-6.582498916900902e-01,2.790573045931209e-01,2.125295677851491e-01,-6.810898453668082e-01
7.883097036982132e+01,-6.573758238635564e-01,2.791057205616315e-01,2.103914502710849e-01,-6.842644568126116e-01
7.883409283711308e+01,-6.565042287297940e-01,2.791703713995143e-01,2.082499160896455e-01,-6.874290547238818e-01
7.883720584061541e+01,-6.556350486804552e-01,2.792513272082675e-01,2.061050369251591e-01,-6.905835360130963e-01
7.884030940901184e+01,-6.547682263732384e-01,2.793486557592817e-01,2.039568842853429e-01,-6.937277965897255e-01
7.884341515984474e+01,-6.539004660613515e-01,2.794628802537161e-01,2.017974535422757e-01,-6.968734676157726e-01
7.884651149755362e+01,-6.530349564275273e-01,2.795937318073567e-01,1.996348438720961e-01,-7.000086636830796e-01
7.884961001261435e+01,-6.521684060202135e-01,2.797418572635841e-01,1.974609972277580e-01,-7.031449771008602e-01
7.885268782070546e+01,-6.513071657572894e-01,2.799062229799532e-01,1.952920592505935e-01,-7.062591055782615e-01
7.885576779311835e+01,-6.504447867072579e-01,2.800881083933875e-01,1.931120033452706e-01,-7.093740499258825e-01
7.885883843053823e+01,-6.495844368496930e-01,2.802869860238254e-01,1.909290068335500e-01,-7.124780311718958e-01
7.886189976125823e+01,-6.487260597053011e-01,2.805029090598556e-01,1.887431413024889e-01,-7.155709355388638e-01
7.886495181348576e+01,-6.478695991179834e-01,2.807359281318926e-01,1.865544781786054e-01,-7.186526483459462e-01
7.886800601192348e+01,-6.470117969754758e-01,2.809870620209852e-01,1.843548634885167e-01,-7.217345501033058e-01
7.887103979955377e+01,-6.461589407826236e-01,2.812545013968387e-01,1.821606331257344e-01,-7.247937337617391e-01
7.887407572055054e+01,-6.453046451598530e-01,2.815402764917107e-01,1.799555724925609e-01,-7.278527852911933e-01
7.887710244006837e+01,-6.444520475112988e-01,2.818434607133889e-01,1.777479539064553e-01,-7.309001229356106e-01
7.888011998599575e+01,-6.436010928003073e-01,2.821640926303932e-01,1.755378486578915e-01,-7.339356261436207e-01
7.888313965386840e+01,-6.427485431892457e-01,2.825035093725116e-01,1.733170239627921e-01,-7.369704926505541e-01
7.888615016952321e+01,-6.418975291748785e-01,2.828605787424788e-01,1.710938120088449e-01,-7.399932244409355e-01
7.888915156069933e+01,-6.410479962503650e-01,2.832353320604500e-01,1.688682842755051e-01,-7.430036969729000e-01
7.889214385505190e+01,-6.401998902963638e-01,2.836277978404779e-01,1.666405120936758e-01,-7.460017849770119e-01
7.889513825359278e+01,-6.393499838971139e-01,2.840395739258689e-01,1.644021978179064e-01,-7.489985380770952e-01
7.889812357650385e+01,-6.385013974693188e-01,2.844692495886483e-01,1.621617402170356e-01,-7.519825925320989e-01
7.890111099870090e+01,-6.376509014191982e-01,2.849185584079551e-01,1.599107949905331e-01,-7.549649404415769e-01
7.890407845634736e+01,-6.368047315695594e-01,2.853841981223774e-01,1.576660779573084e-01,-7.579233974055333e-01
7.890703692001834e+01,-6.359597222269230e-01,2.858677941707202e-01,1.554194312004847e-01,-7.608687648017197e-01
7.890999746408782e+01,-6.351126575833955e-01,2.863712738569059e-01,1.531624879816489e-01,-7.638118855568832e-01
7.891294903513597e+01,-6.342666475021597e-01,2.868928721689556e-01,1.509037181934357e-01,-7.667415868906019e-01
7.891589166035881e+01,-6.334216400449899e-01,2.874325958751120e-01,1.486431933256434e-01,-7.696577350103113e-01
7.891883635484253e+01,-6.325744192822113e-01,2.879925754157586e-01,1.463724957945627e-01,-7.725710572223894e-01
7.892177212434292e+01,-6.317280955549621e-01,2.885708277125256e-01,1.441001479582799e-01,-7.754704857969992e-01
7.892469899591045e+01,-6.308826177282165e-01,2.891673509684180e-01,1.418262215447788e-01,-7.783558836807843e-01
7.892762792566083e+01,-6.300347680560945e-01,2.897844807944362e-01,1.395422499341812e-01,-7.812378569501482e-01
7.893054797820874e+01,-6.291876591969890e-01,2.904200131347019e-01,1.372568061815346e-01,-7.841054488456158e-01
7.893347008414436e+01,-6.283380670981878e-01,2.910764248407687e-01,1.349613814566920e-01,-7.869691940195740e-01
7.893638333355959e+01,-6.274891107385927e-01,2.917513602959352e-01,1.326645924850468e-01,-7.898181990247299e-01
7.893928775329738e+01,-6.266407402917278e-01,2.924448027933433e-01,1.303665116410733e-01,-7.926523212230843e-01
7.894218337011932e+01,-6.257929064434299e-01,2.931567323423696e-01,1.280672111560444e-01,-7.954714177485616e-01
7.894508102314572e+01,-6.249423827460240e-01,2.938899001891022e-01,1.257581317558896e-01,-7.982858347238938e-01
7.894796989376529e+01,-6.240922920105063e-01,2.946416523618657e-01,1.234479425783639e-01,-8.010848559788895e-01
7.895085000859636e+01,-6.232425859422305e-01,2.954119592609680e-01,1.211367161128668e-01,-8.038683361611456e-01
7.895373214873085e+01,-6.223900312637054e-01,2.962037817415070e-01,1.188158496343218e-01,-8.066464825031613e-01
7.895660555347605e+01,-6.215377585739078e-01,2.970142377687950e-01,1.164940574847481e-01,-8.094087087683500e-01
7.895947024930778e+01,-6.206857206715520e-01,2.978432877990435e-01,1.141714124125689e-01,-8.121548674357714e-01
7.896233695960026e+01,-6.198306758111091e-01,2.986941031758842e-01,1.118392701560990e-01,-8.148950207178882e-01
7.896519498126929e+01,-6.189757641768622e-01,2.995635720502059e-01,1.095063883667974e-01,-8.176187190073476e-01
7.896804434064894e+01,-6.181209397353934e-01,3.004516446094194e-01,1.071728400498500e-01,-8.203258129633318e-01
7.897089570370471e+01,-6.172629506552557e-01,3.013617032456670e-01,1.048299413481991e-01,-8.230262135420812e-01
7.897373842465250e+01,-6.164049484860091e-01,3.022904048768908e-01,1.024864912947944e-01,-8.257096146363090e-01
7.897658314460823e+01,-6.155436695733976e-01,3.032412774052348e-01,1.001337699471940e-01,-8.283858344553614e-01
7.897941924259034e+01,-6.146822778413583e-01,3.042108186726222e-01,9.778061399532630e-02,-8.310446531827863e-01
7.898224674473090e+01,-6.138207291944685e-01,3.051989610245210e-01,9.542709710300114e-02,-8.336859185646615e-01
7.898507623517750e+01,-6.129557471929636e-01,3.062094441313366e-01,9.306446288382511e-02,-8.363192865926631e-01
7.898789714980913e+01,-6.120905101054591e-01,3.072385323895107e-01,9.070158627828064e-02,-8.389346930764242e-01
7.899072004811445e+01,-6.112217278575383e-01,3.082901115431710e-01,8.832967686344406e-02,-8.415416935092606e-01
7.899353439058473e+01,-6.103525930986505e-01,3.093602852394726e-01,8.595764521143867e-02,-8.441303185282444e-01
7.899634020315156e+01,-6.094830638939515e-01,3.104489670277376e-01,8.358556562606341e-02,-8.467004141277271e-01
7.899913751166797e+01,-6.086130989708364e-01,3.115560667314468e-01,8.121351223472882e-02,-8.492518270141995e-01
7.900193678725820e+01,-6.077393916340130e-01,3.126857464470789e-01,7.883266174934157e-02,-8.517938690546439e-01
7.900472757861074e+01,-6.068651540369407e-01,3.138338023924585e-01,7.645195960605093e-02,-8.543168095425793e-01
7.900752033245421e+01,-6.059870637880627e-01,3.150045420960965e-01,7.406255114933091e-02,-8.568298506208172e-01
7.901030462182653e+01,-6.051083497231960e-01,3.161936004875495e-01,7.167341477513618e-02,-8.593233668177114e-01
7.901309086911759e+01,-6.042256730351676e-01,3.174054304436470e-01,6.927566526954024e-02,-8.618064471798221e-01
7.901586867165801e+01,-6.033422800458887e-01,3.186355052381851e-01,6.687831318380334e-02,-8.642695752514922e-01
7.901864842755562e+01,-6.024548148191241e-01,3.198884228951649e-01,6.447244356836496e-02,-8.667217235807189e-01
7.902141975837715e+01,-6.015665419621663e-01,3.211594947913335e-01,6.206709830903352e-02,-8.691534885666969e-01
7.902418268965792e+01,-6.006774245379456e-01,3.224485944134017e-01,5.966235285786275e-02,-8.715647168410855e-01
7.902694756383836e+01,-5.997840861397458e-01,3.237605276570504e-01,5.724926582685239e-02,-8.739641844695292e-01
7.902971438228472e+01,-5.988864579553200e-01,3.250953943415370e-01,5.482785966383737e-02,-8.763515649238176e-01
7.903247281486674e+01,-5.979878434873791e-01,3.264481821783529e-01,5.240723630093256e-02,-8.787176918579026e-01
7.903522288700086e+01,-5.970882078724303e-01,3.278187474584912e-01,4.998747189481843e-02,-8.810624129868651e-01
7.903797489299207e+01,-5.961841363738181e-01,3.292121829070143e-01,4.755957087027150e-02,-8.833942513775851e-01
7.904072883420027e+01,-5.952755601016674e-01,3.306285698354919e-01,4.512355892109456e-02,-8.857128706214525e-01
7.904347442857333e+01,-5.943658245735139e-01,3.320625729562567e-01,4.268859455039126e-02,-8.880093575622440e-01
7.904622195365472e+01,-5.934514778666641e-01,3.335195081221010e-01,4.024562712453525e-02,-8.902920508410406e-01
7.904896115134741e+01,-5.925358876851838e-01,3.349938789958118e-01,3.780384213243566e-02,-8.925521700852088e-01
7.905169204689065e+01,-5.916190225826616e-01,3.364855151341675e-01,3.536331669847148e-02,-8.947895667838048e-01
7.905442486280596e+01,-5.906974052501023e-01,3.379999336050364e-01,3.291498056799214e-02,-8.970123582556284e-01
7.905714939591412e+01,-5.897744318703870e-01,3.395314088518637e-01,3.046804045831606e-02,-8.992119878839153e-01
7.905986567131927e+01,-5.888500730468553e-01,3.410797574587904e-01,2.802257350843257e-02,-9.013883112672112e-01
7.906258385681556e+01,-5.879208248191207e-01,3.426506940145239e-01,2.556949212587414e-02,-9.035492177105745e-01
7.906529380384761e+01,-5.869901132916171e-01,3.442382671141985e-01,2.311802189094879e-02,-9.056863824997681e-01
7.906800565652068e+01,-5.860544115319665e-01,3.458483279620982e-01,2.065905371658044e-02,-9.078075481440687e-01
7.907071941617484e+01,-5.851136519221786e-01,3.474809003869501e-01,1.819262216999546e-02,-9.099123586694086e-01
7.907342495077889e+01,-5.841713045451445e-01,3.491297869514003e-01,1.572800447368645e-02,-9.119926973049508e-01
7.907613238792113e+01,-5.832237999546164e-01,3.508010522640305e-01,1.325604412428514e-02,-9.140560926076707e-01
7.907883161917599e+01,-5.822746343273481e-01,3.524883438393888e-01,1.078603994681133e-02,-9.160945829217979e-01
