t,x,ro,u,p,e
0.00222063,-2.7,13,0,10,116.913
0.00222063,-2.5,13,0,10,116.913
0.00222063,-2.3,13,0,10,116.913
0.00222063,-2.1,13,0,10,116.913
0.00222063,-1.9,13,0,10,116.913
0.00222063,-1.7,13,0,10,116.913
0.00222063,-1.5,13,0,10,116.913
0.00222063,-1.3,12.9561,1.22022,9.94397,116.652
0.00222063,-1.1,12.7134,8.05361,9.63886,115.232
0.00222063,-0.9,12.1037,25.4978,8.90084,111.769
0.00222063,-0.7,11.1131,54.4126,7.7732,106.31
0.00222063,-0.5,9.87824,91.7837,6.4788,99.6834
0.00222063,-0.3,8.57159,133.485,5.24123,92.9352
0.00222063,-0.1,7.41744,175.427,4.20207,86.1028
0.00222063,0.1,6.32289,213.348,3.41846,82.1718
0.00222063,0.3,5.25136,240.079,2.96359,85.7736
0.00222063,0.5,4.2269,249.19,2.85523,102.666
0.00222063,0.7,3.2652,254.459,2.85173,132.741
0.00222063,0.9,2.64902,257.669,2.90082,166.435
0.00222063,1.1,2.16807,225.596,2.47064,173.199
0.00222063,1.3,1.46301,52.0215,1.2404,128.862
0.00222063,1.5,1.3,0,1,116.913
0.00222063,1.7,1.3,0,1,116.913
0.00222063,1.9,1.3,0,1,116.913
0.00222063,2.1,1.3,0,1,116.913
0.00222063,2.3,1.3,0,1,116.913
0.00222063,2.5,1.3,0,1,116.913
0.00222063,2.7,1.3,0,1,116.913
0.00222063,2.9,1.3,0,1,116.913
0.00222063,3.1,1.3,0,1,116.913
0.00222063,3.3,1.3,0,1,116.913
0.00222063,3.5,1.3,0,1,116.913
0.00222063,3.7,1.3,0,1,116.913
0.00222063,3.9,1.3,0,1,116.913
0.00222063,4.1,1.3,0,1,116.913
0.00222063,4.3,1.3,0,1,116.913
0.00222063,4.5,1.3,0,1,116.913
0.00222063,4.7,1.3,0,1,116.913
0.00222063,4.9,1.3,0,1,116.913
0.00222063,5.1,1.3,0,1,116.913
0.00222063,5.3,1.3,0,1,116.913
0.00222063,5.5,1.3,0,1,116.913
0.00222063,5.7,1.3,0,1,116.913
0.00222063,5.9,1.3,0,1,116.913
0.00222063,6.1,1.3,0,1,116.913
0.00222063,6.3,1.3,0,1,116.913
0.00222063,6.5,1.3,0,1,116.913
0.00222063,6.7,1.3,0,1,116.913
0.00222063,6.9,1.3,0,1,116.913
0.00222063,7.1,1.3,0,1,116.913
0.00222063,7.3,1.3,0,1,116.913
0.00222063,7.5,1.3,0,1,116.913
0.00222063,7.7,1.3,0,1,116.913
0.00222063,7.9,1.3,0,1,116.913
0.00222063,8.1,1.3,0,1,116.913
0.00222063,8.3,1.3,0,1,116.913
0.00222063,8.5,1.3,0,1,116.913
0.00222063,8.7,1.3,0,1,116.913
0.00222063,8.9,1.3,0,1,116.913
0.00222063,9.1,1.3,0,1,116.913
0.00222063,9.3,1.3,0,1,116.913
0.00222063,9.5,1.3,0,1,116.913
0.00222063,9.7,1.3,0,1,116.913
0.00222063,9.9,1.3,0,1,116.913
0.00248237,-9.9,13,0,10,116.913
0.00248237,-9.7,13,0,10,116.913
0.00248237,-9.5,13,0,10,116.913
0.00248237,-9.3,13,0,10,116.913
0.00248237,-9.1,13,0,10,116.913
0.00248237,-8.9,13,0,10,116.913
0.00248237,-8.7,13,0,10,116.913
0.00248237,-8.5,13,0,10,116.913
0.00248237,-8.3,13,0,10,116.913
0.00248237,-8.1,13,0,10,116.913
0.00248237,-7.9,13,0,10,116.913
0.00248237,-7.7,13,0,10,116.913
0.00248237,-7.5,13,0,10,116.913
0.00248237,-7.3,13,0,10,116.913
0.00248237,-7.1,13,0,10,116.913
0.00248237,-6.9,13,0,10,116.913
0.00248237,-6.7,13,0,10,116.913
0.00248237,-6.5,13,0,10,116.913
0.00248237,-6.3,13,0,10,116.913
0.00248237,-6.1,13,0,10,116.913
0.00248237,-5.9,13,0,10,116.913
0.00248237,-5.7,13,0,10,116.913
0.00248237,-5.5,13,0,10,116.913
0.00248237,-5.3,13,0,10,116.913
0.00248237,-5.1,13,0,10,116.913
0.00248237,-4.9,13,0,10,116.913
0.00248237,-4.7,13,0,10,116.913
0.00248237,-4.5,13,0,10,116.913
0.00248237,-4.3,13,0,10,116.913
0.00248237,-4.1,13,0,10,116.913
0.00248237,-3.9,13,0,10,116.913
0.00248237,-3.7,13,0,10,116.913
0.00248237,-3.5,13,0,10,116.913
0.00248237,-3.3,13,0,10,116.913
0.00248237,-3.1,13,0,10,116.913
0.00248237,-2.9,13,0,10,116.913
0.00248237,-2.7,13,0,10,116.913
0.00248237,-2.5,13,0,10,116.913
0.00248237,-2.3,13,0,10,116.913
0.00248237,-2.1,13,0,10,116.913
0.00248237,-1.9,13,0,10,116.913
0.00248237,-1.7,13,0,10,116.913
0.00248237,-1.5,12.9794,0.572511,9.97361,116.79
0.00248237,-1.3,12.8444,4.34704,9.80245,115.992
0.00248237,-1.1,12.4489,15.5574,9.31275,113.699
0.00248237,-0.9,11.7181,36.6167,8.44723,109.564
0.00248237,-0.7,10.7079,66.5268,7.32407,103.958
0.00248237,-0.5,9.5468,102.44,6.13144,97.6142
0.00248237,-0.3,8.36047,141.248,5.02246,91.3048
0.00248237,-0.1,7.30889,179.865,4.09069,85.0653
0.00248237,0.1,6.33943,214.819,3.37878,81.0061
0.00248237,0.3,5.40989,239.887,2.95011,82.8816
0.00248237,0.5,4.50756,248.396,2.83998,95.7595
0.00248237,0.7,3.5618,251.948,2.82664,120.617
0.00248237,0.9,2.83428,255.59,2.84867,152.759
0.00248237,1.1,2.45455,253.385,2.8605,177.124
0.00248237,1.3,1.98501,193.584,2.16585,165.834
0.00248237,1.5,1.3927,28.3962,1.12902,123.212
0.00248237,1.7,1.3,0,1,116.913
0.00248237,1.9,1.3,0,1,116.913
0.00248237,2.1,1.3,0,1,116.913
0.00248237,2.3,1.3,0,1,116.913
0.00248237,2.5,1.3,0,1,116.913
0.00248237,2.7,1.3,0,1,116.913
0.00248237,2.9,1.3,0,1,116.913
0.00248237,3.1,1.3,0,1,116.913
0.00248237,3.3,1.3,0,1,116.913
0.00248237,3.5,1.3,0,1,116.913
0.00248237,3.7,1.3,0,1,116.913
0.00248237,3.9,1.3,0,1,116.913
0.00248237,4.1,1.3,0,1,116.913
0.00248237,4.3,1.3,0,1,116.913
0.00248237,4.5,1.3,0,1,116.913
0.00248237,4.7,1.3,0,1,116.913
0.00248237,4.9,1.3,0,1,116.913
0.00248237,5.1,1.3,0,1,116.913
0.00248237,5.3,1.3,0,1,116.913
0.00248237,5.5,1.3,0,1,116.913
0.00248237,5.7,1.3,0,1,116.913
0.00248237,5.9,1.3,0,1,116.913
0.00248237,6.1,1.3,0,1,116.913
0.00248237,6.3,1.3,0,1,116.913
0.00248237,6.5,1.3,0,1,116.913
0.00248237,6.7,1.3,0,1,116.913
0.00248237,6.9,1.3,0,1,116.913
0.00248237,7.1,1.3,0,1,116.913
0.00248237,7.3,1.3,0,1,116.913
0.00248237,7.5,1.3,0,1,116.913
0.00248237,7.7,1.3,0,1,116.913
0.00248237,7.9,1.3,0,1,116.913
0.00248237,8.1,1.3,0,1,116.913
0.00248237,8.3,1.3,0,1,116.913
0.00248237,8.5,1.3,0,1,116.913
0.00248237,8.7,1.3,0,1,116.913
0.00248237,8.9,1.3,0,1,116.913
0.00248237,9.1,1.3,0,1,116.913
0.00248237,9.3,1.3,0,1,116.913
0.00248237,9.5,1.3,0,1,116.913
0.00248237,9.7,1.3,0,1,116.913
0.00248237,9.9,1.3,0,1,116.913
0.00274061,-9.9,13,0,10,116.913
0.00274061,-9.7,13,0,10,116.913
0.00274061,-9.5,13,0,10,116.913
0.00274061,-9.3,13,0,10,116.913
0.00274061,-9.1,13,0,10,116.913
0.00274061,-8.9,13,0,10,116.913
0.00274061,-8.7,13,0,10,116.913
0.00274061,-8.5,13,0,10,116.913
0.00274061,-8.3,13,0,10,116.913
0.00274061,-8.1,13,0,10,116.913
0.00274061,-7.9,13,0,10,116.913
0.00274061,-7.7,13,0,10,116.913
0.00274061,-7.5,13,0,10,116.913
0.00274061,-7.3,13,0,10,116.913
0.00274061,-7.1,13,0,10,116.913
0.00274061,-6.9,13,0,10,116.913
0.00274061,-6.7,13,0,10,116.913
0.00274061,-6.5,13,0,10,116.913
0.00274061,-6.3,13,0,10,116.913
0.00274061,-6.1,13,0,10,116.913
0.00274061,-5.9,13,0,10,116.913
0.00274061,-5.7,13,0,10,116.913
0.00274061,-5.5,13,0,10,116.913
0.00274061,-5.3,13,0,10,116.913
0.00274061,-5.1,13,0,10,116.913
0.00274061,-4.9,13,0,10,116.913
0.00274061,-4.7,13,0,10,116.913
0.00274061,-4.5,13,0,10,116.913
0.00274061,-4.3,13,0,10,116.913
0.00274061,-4.1,13,0,10,116.913
0.00274061,-3.9,13,0,10,116.913
0.00274061,-3.7,13,0,10,116.913
0.00274061,-3.5,13,0,10,116.913
0.00274061,-3.3,13,0,10,116.913
0.00274061,-3.1,13,0,10,116.913
0.00274061,-2.9,13,0,10,116.913
0.00274061,-2.7,13,0,10,116.913
0.00274061,-2.5,13,0,10,116.913
0.00274061,-2.3,13,0,10,116.913
0.00274061,-2.1,13,0,10,116.913
0.00274061,-1.9,13,0,10,116.913
0.00274061,-1.7,12.9904,0.265773,9.98773,116.856
0.00274061,-1.5,12.9174,2.3001,9.89466,116.422
0.00274061,-1.3,12.6693,9.27814,9.58323,114.965
0.00274061,-1.1,12.1487,24.1268,8.94959,111.965
0.00274061,-0.9,11.3504,47.3657,8.02381,107.443
0.00274061,-0.7,10.3546,77.3513,6.93966,101.862
0.00274061,-0.5,9.26825,111.679,5.84303,95.8183
0.00274061,-0.3,8.18326,147.969,4.84,89.8933
0.00274061,-0.1,7.21691,183.793,3.99532,84.1411
0.00274061,0.1,6.34508,216.209,3.34301,80.0772
0.00274061,0.3,5.5316,239.749,2.93905,80.7539
0.00274061,0.5,4.74623,247.859,2.82911,90.5959
0.00274061,0.7,3.85116,250.859,2.81144,110.955
0.00274061,0.9,3.06138,252.739,2.82504,140.254
0.00274061,1.1,2.57716,255.384,2.85204,168.199
0.00274061,1.3,2.32754,245.404,2.76244,180.386
0.00274061,1.5,1.81207,153.717,1.85215,155.349
0.00274061,1.7,1.34848,14.2833,1.06491,120.026
0.00274061,1.9,1.3,0,1,116.913
0.00274061,2.1,1.3,0,1,116.913
0.00274061,2.3,1.3,0,1,116.913
0.00274061,2.5,1.3,0,1,116.913
0.00274061,2.7,1.3,0,1,116.913
0.00274061,2.9,1.3,0,1,116.913
0.00274061,3.1,1.3,0,1,116.913
0.00274061,3.3,1.3,0,1,116.913
0.00274061,3.5,1.3,0,1,116.913
0.00274061,3.7,1.3,0,1,116.913
0.00274061,3.9,1.3,0,1,116.913
0.00274061,4.1,1.3,0,1,116.913
0.00274061,4.3,1.3,0,1,116.913
0.00274061,4.5,1.3,0,1,116.913
0.00274061,4.7,1.3,0,1,116.913
0.00274061,4.9,1.3,0,1,116.913
0.00274061,5.1,1.3,0,1,116.913
0.00274061,5.3,1.3,0,1,116.913
0.00274061,5.5,1.3,0,1,116.913
0.00274061,5.7,1.3,0,1,116.913
0.00274061,5.9,1.3,0,1,116.913
0.00274061,6.1,1.3,0,1,116.913
0.00274061,6.3,1.3,0,1,116.913
0.00274061,6.5,1.3,0,1,116.913
0.00274061,6.7,1.3,0,1,116.913
0.00274061,6.9,1.3,0,1,116.913
0.00274061,7.1,1.3,0,1,116.913
0.00274061,7.3,1.3,0,1,116.913
0.00274061,7.5,1.3,0,1,116.913
0.00274061,7.7,1.3,0,1,116.913
0.00274061,7.9,1.3,0,1,116.913
0.00274061,8.1,1.3,0,1,116.913
0.00274061,8.3,1.3,0,1,116.913
0.00274061,8.5,1.3,0,1,116.913
0.00274061,8.7,1.3,0,1,116.913
0.00274061,8.9,1.3,0,1,116.913
0.00274061,9.1,1.3,0,1,116.913
0.00274061,9.3,1.3,0,1,116.913
0.00274061,9.5,1.3,0,1,116.913
0.00274061,9.7,1.3,0,1,116.913
0.00274061,9.9,1.3,0,1,116.913
0.00300032,-9.9,13,0,10,116.913
0.00300032,-9.7,13,0,10,116.913
0.00300032,-9.5,13,0,10,116.913
0.00300032,-9.3,13,0,10,116.913
0.00300032,-9.1,13,0,10,116.913
0.00300032,-8.9,13,0,10,116.913
0.00300032,-8.7,13,0,10,116.913
0.00300032,-8.5,13,0,10,116.913
0.00300032,-8.3,13,0,10,116.913
0.00300032,-8.1,13,0,10,116.913
0.00300032,-7.9,13,0,10,116.913
0.00300032,-7.7,13,0,10,116.913
0.00300032,-7.5,13,0,10,116.913
0.00300032,-7.3,13,0,10,116.913
0.00300032,-7.1,13,0,10,116.913
0.00300032,-6.9,13,0,10,116.913
0.00300032,-6.7,13,0,10,116.913
0.00300032,-6.5,13,0,10,116.913
0.00300032,-6.3,13,0,10,116.913
0.00300032,-6.1,13,0,10,116.913
0.00300032,-5.9,13,0,10,116.913
0.00300032,-5.7,13,0,10,116.913
0.00300032,-5.5,13,0,10,116.913
0.00300032,-5.3,13,0,10,116.913
0.00300032,-5.1,13,0,10,116.913
0.00300032,-4.9,13,0,10,116.913
0.00300032,-4.7,13,0,10,116.913
0.00300032,-4.5,13,0,10,116.913
0.00300032,-4.3,13,0,10,116.913
0.00300032,-4.1,13,0,10,116.913
0.00300032,-3.9,13,0,10,116.913
0.00300032,-3.7,13,0,10,116.913
0.00300032,-3.5,13,0,10,116.913
0.00300032,-3.3,13,0,10,116.913
0.00300032,-3.1,13,0,10,116.913
0.00300032,-2.9,13,0,10,116.913
0.00300032,-2.7,13,0,10,116.913
0.00300032,-2.5,13,0,10,116.913
0.00300032,-2.3,13,0,10,116.913
0.00300032,-2.1,13,0,10,116.913
0.00300032,-1.9,12.9955,0.124241,9.99426,116.887
0.00300032,-1.7,12.9565,1.2094,9.94437,116.654
0.00300032,-1.5,12.8047,5.45744,9.75214,115.755
0.00300032,-1.3,12.4445,15.6474,9.30569,113.653
0.00300032,-1.1,11.8328,33.2331,8.57437,110.134
0.00300032,-0.9,11.0046,57.659,7.63296,105.421
0.00300032,-0.7,10.0409,87.2055,6.6036,99.9577
0.00300032,-0.5,9.02642,119.926,5.59524,94.2131
0.00300032,-0.3,8.0291,153.969,4.6823,88.6341
0.00300032,-0.1,7.13646,187.36,3.91114,83.2967
0.00300032,0.1,6.34409,217.545,3.31017,79.3029
0.00300032,0.3,5.62693,239.656,2.92965,79.132
0.00300032,0.5,4.94876,247.468,2.82004,86.6097
0.00300032,0.7,4.12707,250.076,2.80156,103.173
0.00300032,0.9,3.31162,251.434,2.80964,128.949
0.00300032,1.1,2.72824,252.938,2.82873,157.585
0.00300032,1.3,2.43771,254.294,2.84691,177.5
0.00300032,1.5,2.21887,232.325,2.60426,178.386
0.00300032,1.7,1.66106,112.299,1.57638,144.24
0.00300032,1.9,1.32422,6.93469,1.03171,118.415
0.00300032,2.1,1.3,0,1,116.913
0.00300032,2.3,1.3,0,1,116.913
0.00300032,2.5,1.3,0,1,116.913
0.00300032,2.7,1.3,0,1,116.913
0.00300032,2.9,1.3,0,1,116.913
0.00300032,3.1,1.3,0,1,116.913
0.00300032,3.3,1.3,0,1,116.913
0.00300032,3.5,1.3,0,1,116.913
0.00300032,3.7,1.3,0,1,116.913
0.00300032,3.9,1.3,0,1,116.913
0.00300032,4.1,1.3,0,1,116.913
0.00300032,4.3,1.3,0,1,116.913
0.00300032,4.5,1.3,0,1,116.913
0.00300032,4.7,1.3,0,1,116.913
0.00300032,4.9,1.3,0,1,116.913
0.00300032,5.1,1.3,0,1,116.913
0.00300032,5.3,1.3,0,1,116.913
0.00300032,5.5,1.3,0,1,116.913
0.00300032,5.7,1.3,0,1,116.913
0.00300032,5.9,1.3,0,1,116.913
0.00300032,6.1,1.3,0,1,116.913
0.00300032,6.3,1.3,0,1,116.913
0.00300032,6.5,1.3,0,1,116.913
0.00300032,6.7,1.3,0,1,116.913
0.00300032,6.9,1.3,0,1,116.913
0.00300032,7.1,1.3,0,1,116.913
0.00300032,7.3,1.3,0,1,116.913
0.00300032,7.5,1.3,0,1,116.913
0.00300032,7.7,1.3,0,1,116.913
0.00300032,7.9,1.3,0,1,116.913
0.00300032,8.1,1.3,0,1,116.913
0.00300032,8.3,1.3,0,1,116.913
0.00300032,8.5,1.3,0,1,116.913
0.00300032,8.7,1.3,0,1,116.913
0.00300032,8.9,1.3,0,1,116.913
0.00300032,9.1,1.3,0,1,116.913
0.00300032,9.3,1.3,0,1,116.913
0.00300032,9.5,1.3,0,1,116.913
0.00300032,9.7,1.3,0,1,116.913
0.00300032,9.9,1.3,0,1,116.913
0.00325805,-9.9,13,0,10,116.913
0.00325805,-9.7,13,0,10,116.913
0.00325805,-9.5,13,0,10,116.913
0.00325805,-9.3,13,0,10,116.913
0.00325805,-9.1,13,0,10,116.913
0.00325805,-8.9,13,0,10,116.913
0.00325805,-8.7,13,0,10,116.913
0.00325805,-8.5,13,0,10,116.913
0.00325805,-8.3,13,0,10,116.913
0.00325805,-8.1,13,0,10,116.913
0.00325805,-7.9,13,0,10,116.913
0.00325805,-7.7,13,0,10,116.913
0.00325805,-7.5,13,0,10,116.913
0.00325805,-7.3,13,0,10,116.913
0.00325805,-7.1,13,0,10,116.913
0.00325805,-6.9,13,0,10,116.913
0.00325805,-6.7,13,0,10,116.913
0.00325805,-6.5,13,0,10,116.913
0.00325805,-6.3,13,0,10,116.913
0.00325805,-6.1,13,0,10,116.913
0.00325805,-5.9,13,0,10,116.913
0.00325805,-5.7,13,0,10,116.913
0.00325805,-5.5,13,0,10,116.913
0.00325805,-5.3,13,0,10,116.913
0.00325805,-5.1,13,0,10,116.913
0.00325805,-4.9,13,0,10,116.913
0.00325805,-4.7,13,0,10,116.913
0.00325805,-4.5,13,0,10,116.913
0.00325805,-4.3,13,0,10,116.913
0.00325805,-4.1,13,0,10,116.913
0.00325805,-3.9,13,0,10,116.913
0.00325805,-3.7,13,0,10,116.913
0.00325805,-3.5,13,0,10,116.913
0.00325805,-3.3,13,0,10,116.913
0.00325805,-3.1,13,0,10,116.913
0.00325805,-2.9,13,0,10,116.913
0.00325805,-2.7,13,0,10,116.913
0.00325805,-2.5,13,0,10,116.913
0.00325805,-2.3,13,0,10,116.913
0.00325805,-2.1,12.9979,0.0576742,9.99733,116.901
0.00325805,-1.9,12.9775,0.625871,9.97114,116.779
0.00325805,-1.7,12.8872,3.14325,9.85623,116.241
0.00325805,-1.5,12.6457,9.93106,9.55329,114.82
0.00325805,-1.3,12.191,22.8773,8.99767,112.175
0.00325805,-1.1,11.5216,42.3172,8.21131,108.32
0.00325805,-0.9,10.6891,67.2299,7.28253,103.549
0.00325805,-0.7,9.7657,96.0558,6.31292,98.2504
0.00325805,-0.5,8.81734,127.235,5.38308,92.7899
0.00325805,-0.3,7.8953,159.289,4.54635,87.519
0.00325805,-0.1,7.06637,190.57,3.83723,82.5333
0.00325805,0.1,6.33898,218.806,3.2804,78.653
0.00325805,0.3,5.70045,239.608,2.92167,77.8986
0.00325805,0.5,5.11586,247.174,2.81246,83.5554
0.00325805,0.7,4.37769,249.502,2.79398,97.0031
0.00325805,0.9,3.56933,250.555,2.79969,119.215
0.00325805,1.1,2.91208,251.511,2.81364,146.85
0.00325805,1.3,2.52668,253.147,2.82989,170.227
0.00325805,1.5,2.36114,251.511,2.82477,181.832
0.00325805,1.7,2.09615,211.661,2.37797,172.422
0.00325805,1.9,1.5353,73.8831,1.35627,134.265
0.00325805,2.1,1.31163,3.2762,1.01506,117.622
0.00325805,2.3,1.3,0,1,116.913
0.00325805,2.5,1.3,0,1,116.913
0.00325805,2.7,1.3,0,1,116.913
0.00325805,2.9,1.3,0,1,116.913
0.00325805,3.1,1.3,0,1,116.913
0.00325805,3.3,1.3,0,1,116.913
0.00325805,3.5,1.3,0,1,116.913
0.00325805,3.7,1.3,0,1,116.913
0.00325805,3.9,1.3,0,1,116.913
0.00325805,4.1,1.3,0,1,116.913
0.00325805,4.3,1.3,0,1,116.913
0.00325805,4.5,1.3,0,1,116.913
0.00325805,4.7,1.3,0,1,116.913
0.00325805,4.9,1.3,0,1,116.913
0.00325805,5.1,1.3,0,1,116.913
0.00325805,5.3,1.3,0,1,116.913
0.00325805,5.5,1.3,0,1,116.913
0.00325805,5.7,1.3,0,1,116.913
0.00325805,5.9,1.3,0,1,116.913
0.00325805,6.1,1.3,0,1,116.913
0.00325805,6.3,1.3,0,1,116.913
0.00325805,6.5,1.3,0,1,116.913
0.00325805,6.7,1.3,0,1,116.913
0.00325805,6.9,1.3,0,1,116.913
0.00325805,7.1,1.3,0,1,116.913
0.00325805,7.3,1.3,0,1,116.913
0.00325805,7.5,1.3,0,1,116.913
0.00325805,7.7,1.3,0,1,116.913
0.00325805,7.9,1.3,0,1,116.913
0.00325805,8.1,1.3,0,1,116.913
0.00325805,8.3,1.3,0,1,116.913
0.00325805,8.5,1.3,0,1,116.913
0.00325805,8.7,1.3,0,1,116.913
0.00325805,8.9,1.3,0,1,116.913
0.00325805,9.1,1.3,0,1,116.913
0.00325805,9.3,1.3,0,1,116.913
0.00325805,9.5,1.3,0,1,116.913
0.00325805,9.7,1.3,0,1,116.913
0.00325805,9.9,1.3,0,1,116.913
0.00351483,-9.9,13,0,10,116.913
0.00351483,-9.7,13,0,10,116.913
0.00351483,-9.5,13,0,10,116.913
0.00351483,-9.3,13,0,10,116.913
0.00351483,-9.1,13,0,10,116.913
0.00351483,-8.9,13,0,10,116.913
0.00351483,-8.7,13,0,10,116.913
0.00351483,-8.5,13,0,10,116.913
0.00351483,-8.3,13,0,10,116.913
0.00351483,-8.1,13,0,10,116.913
0.00351483,-7.9,13,0,10,116.913
0.00351483,-7.7,13,0,10,116.913
0.00351483,-7.5,13,0,10,116.913
0.00351483,-7.3,13,0,10,116.913
0.00351483,-7.1,13,0,10,116.913
0.00351483,-6.9,13,0,10,116.913
0.00351483,-6.7,13,0,10,116.913
0.00351483,-6.5,13,0,10,116.913
0.00351483,-6.3,13,0,10,116.913
0.00351483,-6.1,13,0,10,116.913
0.00351483,-5.9,13,0,10,116.913
0.00351483,-5.7,13,0,10,116.913
0.00351483,-5.5,13,0,10,116.913
0.00351483,-5.3,13,0,10,116.913
0.00351483,-5.1,13,0,10,116.913
0.00351483,-4.9,13,0,10,116.913
0.00351483,-4.7,13,0,10,116.913
0.00351483,-4.5,13,0,10,116.913
0.00351483,-4.3,13,0,10,116.913
0.00351483,-4.1,13,0,10,116.913
0.00351483,-3.9,13,0,10,116.913
0.00351483,-3.7,13,0,10,116.913
0.00351483,-3.5,13,0,10,116.913
0.00351483,-3.3,13,0,10,116.913
0.00351483,-3.1,13,0,10,116.913
0.00351483,-2.9,13,0,10,116.913
0.00351483,-2.7,13,0,10,116.913
0.00351483,-2.5,13,0,10,116.913
0.00351483,-2.3,12.999,0.0266815,9.99877,116.908
0.00351483,-2.1,12.9885,0.319949,9.98523,116.844
0.00351483,-1.9,12.9361,1.77722,9.91835,116.532
0.00351483,-1.7,12.779,6.17375,9.71963,115.601
0.00351483,-1.5,12.4509,15.4452,9.31249,113.677
0.00351483,-1.3,11.9244,30.5532,8.67868,110.618
0.00351483,-1.1,11.2233,51.1512,7.8692,106.566
0.00351483,-0.9,10.4024,76.0984,6.96902,101.823
0.00351483,-0.7,9.52225,104.061,6.05895,96.7088
0.00351483,-0.5,8.63405,133.784,5.1987,91.5142
0.00351483,-0.3,7.77743,164.061,4.42739,86.5205
0.00351483,-0.1,7.00442,193.483,3.77154,81.8379
0.00351483,0.1,6.33147,219.997,3.25323,78.0939
0.00351483,0.3,5.75759,239.598,2.91475,76.9428
0.00351483,0.5,5.25308,246.953,2.80604,81.1873
0.00351483,0.7,4.60103,249.051,2.78784,92.0915
0.00351483,0.9,3.82412,249.909,2.79232,110.979
0.00351483,1.1,3.11964,250.617,2.80299,136.56
0.00351483,1.3,2.64671,251.616,2.81638,161.731
0.00351483,1.5,2.41619,253.066,2.82905,177.958
0.00351483,1.7,2.30688,246.067,2.76955,182.47
0.00351483,1.9,1.95444,182.764,2.10609,163.781
0.00351483,2.1,1.44164,43.7336,1.20284,126.812
0.00351483,2.3,1.30547,1.52782,1.00704,117.244
0.00351483,2.5,1.3,0,1,116.913
0.00351483,2.7,1.3,0,1,116.913
0.00351483,2.9,1.3,0,1,116.913
0.00351483,3.1,1.3,0,1,116.913
0.00351483,3.3,1.3,0,1,116.913
0.00351483,3.5,1.3,0,1,116.913
0.00351483,3.7,1.3,0,1,116.913
0.00351483,3.9,1.3,0,1,116.913
0.00351483,4.1,1.3,0,1,116.913
0.00351483,4.3,1.3,0,1,116.913
0.00351483,4.5,1.3,0,1,116.913
0.00351483,4.7,1.3,0,1,116.913
0.00351483,4.9,1.3,0,1,116.913
0.00351483,5.1,1.3,0,1,116.913
0.00351483,5.3,1.3,0,1,116.913
0.00351483,5.5,1.3,0,1,116.913
0.00351483,5.7,1.3,0,1,116.913
0.00351483,5.9,1.3,0,1,116.913
0.00351483,6.1,1.3,0,1,116.913
0.00351483,6.3,1.3,0,1,116.913
0.00351483,6.5,1.3,0,1,116.913
0.00351483,6.7,1.3,0,1,116.913
0.00351483,6.9,1.3,0,1,116.913
0.00351483,7.1,1.3,0,1,116.913
0.00351483,7.3,1.3,0,1,116.913
0.00351483,7.5,1.3,0,1,116.913
0.00351483,7.7,1.3,0,1,116.913
0.00351483,7.9,1.3,0,1,116.913
0.00351483,8.1,1.3,0,1,116.913
0.00351483,8.3,1.3,0,1,116.913
0.00351483,8.5,1.3,0,1,116.913
0.00351483,8.7,1.3,0,1,116.913
0.00351483,8.9,1.3,0,1,116.913
0.00351483,9.1,1.3,0,1,116.913
0.00351483,9.3,1.3,0,1,116.913
0.00351483,9.5,1.3,0,1,116.913
0.00351483,9.7,1.3,0,1,116.913
0.00351483,9.9,1.3,0,1,116.913
0.00377281,-9.9,13,0,10,116.913
0.00377281,-9.7,13,0,10,116.913
0.00377281,-9.5,13,0,10,116.913
0.00377281,-9.3,13,0,10,116.913
0.00377281,-9.1,13,0,10,116.913
0.00377281,-8.9,13,0,10,116.913
0.00377281,-8.7,13,0,10,116.913
0.00377281,-8.5,13,0,10,116.913
0.00377281,-8.3,13,0,10,116.913
0.00377281,-8.1,13,0,10,116.913
0.00377281,-7.9,13,0,10,116.913
0.00377281,-7.7,13,0,10,116.913
0.00377281,-7.5,13,0,10,116.913
0.00377281,-7.3,13,0,10,116.913
0.00377281,-7.1,13,0,10,116.913
0.00377281,-6.9,13,0,10,116.913
0.00377281,-6.7,13,0,10,116.913
0.00377281,-6.5,13,0,10,116.913
0.00377281,-6.3,13,0,10,116.913
0.00377281,-6.1,13,0,10,116.913
0.00377281,-5.9,13,0,10,116.913
0.00377281,-5.7,13,0,10,116.913
0.00377281,-5.5,13,0,10,116.913
0.00377281,-5.3,13,0,10,116.913
0.00377281,-5.1,13,0,10,116.913
0.00377281,-4.9,13,0,10,116.913
0.00377281,-4.7,13,0,10,116.913
0.00377281,-4.5,13,0,10,116.913
0.00377281,-4.3,13,0,10,116.913
0.00377281,-4.1,13,0,10,116.913
0.00377281,-3.9,13,0,10,116.913
0.00377281,-3.7,13,0,10,116.913
0.00377281,-3.5,13,0,10,116.913
0.00377281,-3.3,13,0,10,116.913
0.00377281,-3.1,13,0,10,116.913
0.00377281,-2.9,13,0,10,116.913
0.00377281,-2.7,13,0,10,116.913
0.00377281,-2.5,12.9996,0.0124029,9.99943,116.911
0.00377281,-2.3,12.9941,0.162847,9.99248,116.878
0.00377281,-2.1,12.9642,0.992935,9.95426,116.7
0.00377281,-1.9,12.8645,3.77604,9.8274,116.106
0.00377281,-1.7,12.6341,10.2512,9.53834,114.746
0.00377281,-1.5,12.2306,21.7233,9.0438,112.385
